"REF_DATE","GEO","DGUID","Fertilizer product type","Period","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006/2007","Ontario","2016A000235","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471240","5.7.2","1","","","","0"
"2006/2007","Ontario","2016A000235","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471348","5.7.3","","x","","","0"
"2006/2007","Ontario","2016A000235","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471456","5.7.4","","x","","","0"
"2006/2007","Ontario","2016A000235","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471133","5.8.1","53","","","","0"
"2006/2007","Ontario","2016A000235","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471241","5.8.2","74","","","","0"
"2006/2007","Ontario","2016A000235","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471349","5.8.3","122","","","","0"
"2006/2007","Ontario","2016A000235","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471457","5.8.4","","x","","","0"
"2006/2007","Ontario","2016A000235","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471134","5.9.1","17","","","","0"
"2006/2007","Ontario","2016A000235","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471242","5.9.2","26","","","","0"
"2006/2007","Ontario","2016A000235","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471350","5.9.3","31","","","","0"
"2006/2007","Ontario","2016A000235","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471458","5.9.4","51","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471135","6.1.1","27","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471243","6.1.2","203","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471351","6.1.3","205","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471459","6.1.4","501","","","","0"
"2006/2007","Prairie provinces","2016A00014","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471136","6.2.1","339","","","","0"
"2006/2007","Prairie provinces","2016A00014","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471244","6.2.2","749","","","","0"
"2006/2007","Prairie provinces","2016A00014","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471352","6.2.3","965","","","","0"
"2006/2007","Prairie provinces","2016A00014","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471460","6.2.4","1380","","","","0"
"2006/2007","Prairie provinces","2016A00014","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471137","6.3.1","159","","","","0"
"2006/2007","Prairie provinces","2016A00014","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471245","6.3.2","260","","","","0"
"2006/2007","Prairie provinces","2016A00014","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471353","6.3.3","297","","","","0"
"2006/2007","Prairie provinces","2016A00014","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471461","6.3.4","546","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471138","6.4.1","0","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471246","6.4.2","9","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471354","6.4.3","9","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471462","6.4.4","9","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471139","6.5.1","20","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471247","6.5.2","129","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471355","6.5.3","192","","","","0"
"2006/2007","Prairie provinces","2016A00014","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471463","6.5.4","483","","","","0"
"2006/2007","Prairie provinces","2016A00014","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471140","6.6.1","106","","","","0"
"2006/2007","Prairie provinces","2016A00014","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471248","6.6.2","389","","","","0"
"2006/2007","Prairie provinces","2016A00014","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471356","6.6.3","593","","","","0"
"2006/2007","Prairie provinces","2016A00014","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471464","6.6.4","931","","","","0"
"2006/2007","Prairie provinces","2016A00014","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471141","6.7.1","0","","","","0"
"2006/2007","Prairie provinces","2016A00014","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471249","6.7.2","0","","","","0"
"2006/2007","Prairie provinces","2016A00014","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471357","6.7.3","0","","","","0"
"2006/2007","Prairie provinces","2016A00014","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471465","6.7.4","0","","","","0"
"2006/2007","Prairie provinces","2016A00014","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471142","6.8.1","20","","","","0"
"2006/2007","Prairie provinces","2016A00014","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471250","6.8.2","83","","","","0"
"2006/2007","Prairie provinces","2016A00014","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471358","6.8.3","126","","","","0"
"2006/2007","Prairie provinces","2016A00014","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471466","6.8.4","251","","","","0"
"2006/2007","Prairie provinces","2016A00014","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471143","6.9.1","15","","","","0"
"2006/2007","Prairie provinces","2016A00014","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471251","6.9.2","35","","","","0"
"2006/2007","Prairie provinces","2016A00014","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471359","6.9.3","54","","","","0"
"2006/2007","Prairie provinces","2016A00014","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471467","6.9.4","112","","","","0"
"2006/2007","Manitoba","2016A000246","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471144","7.1.1","13","","","","0"
"2006/2007","Manitoba","2016A000246","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471252","7.1.2","101","","","","0"
"2006/2007","Manitoba","2016A000246","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471360","7.1.3","102","","","","0"
"2006/2007","Manitoba","2016A000246","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471468","7.1.4","169","","","","0"
"2006/2007","Manitoba","2016A000246","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471145","7.2.1","55","","","","0"
"2006/2007","Manitoba","2016A000246","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471253","7.2.2","114","","","","0"
"2006/2007","Manitoba","2016A000246","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471361","7.2.3","143","","","","0"
"2006/2007","Manitoba","2016A000246","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471469","7.2.4","203","","","","0"
"2006/2007","Manitoba","2016A000246","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471146","7.3.1","61","","","","0"
"2006/2007","Manitoba","2016A000246","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471254","7.3.2","100","","","","0"
"2006/2007","Manitoba","2016A000246","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471362","7.3.3","116","","","","0"
"2006/2007","Manitoba","2016A000246","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471470","7.3.4","179","","","","0"
"2006/2007","Manitoba","2016A000246","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471147","7.4.1","0","","","","0"
"2006/2007","Manitoba","2016A000246","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471148","7.5.1","8","","","","0"
"2006/2007","Manitoba","2016A000246","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471256","7.5.2","36","","","","0"
"2006/2007","Manitoba","2016A000246","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471364","7.5.3","45","","","","0"
"2006/2007","Manitoba","2016A000246","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471472","7.5.4","97","","","","0"
"2006/2007","Manitoba","2016A000246","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471149","7.6.1","34","","","","0"
"2006/2007","Manitoba","2016A000246","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471257","7.6.2","107","","","","0"
"2006/2007","Manitoba","2016A000246","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471365","7.6.3","149","","","","0"
"2006/2007","Manitoba","2016A000246","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471473","7.6.4","229","","","","0"
"2006/2007","Manitoba","2016A000246","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471150","7.7.1","0","","","","0"
"2006/2007","Manitoba","2016A000246","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471258","7.7.2","0","","","","0"
"2006/2007","Manitoba","2016A000246","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471366","7.7.3","0","","","","0"
"2006/2007","Manitoba","2016A000246","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471474","7.7.4","0","","","","0"
"2006/2007","Manitoba","2016A000246","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471151","7.8.1","7","","","","0"
"2006/2007","Manitoba","2016A000246","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471259","7.8.2","40","","","","0"
"2006/2007","Manitoba","2016A000246","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471367","7.8.3","63","","","","0"
"2006/2007","Manitoba","2016A000246","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471475","7.8.4","130","","","","0"
"2006/2007","Manitoba","2016A000246","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471152","7.9.1","4","","","","0"
"2006/2007","Manitoba","2016A000246","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471260","7.9.2","12","","","","0"
"2006/2007","Manitoba","2016A000246","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471368","7.9.3","19","","","","0"
"2006/2007","Manitoba","2016A000246","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471476","7.9.4","34","","","","0"
"2006/2007","Saskatchewan","2016A000247","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471153","8.1.1","6","","","","0"
"2006/2007","Saskatchewan","2016A000247","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471261","8.1.2","34","","","","0"
"2006/2007","Saskatchewan","2016A000247","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471369","8.1.3","34","","","","0"
"2006/2007","Saskatchewan","2016A000247","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471477","8.1.4","179","","","","0"
"2006/2007","Saskatchewan","2016A000247","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471154","8.2.1","122","","","","0"
"2006/2007","Saskatchewan","2016A000247","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471262","8.2.2","294","","","","0"
"2006/2007","Saskatchewan","2016A000247","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471370","8.2.3","398","","","","0"
"2006/2007","Saskatchewan","2016A000247","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471478","8.2.4","550","","","","0"
"2006/2007","Saskatchewan","2016A000247","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471155","8.3.1","85","","","","0"
"2006/2007","Saskatchewan","2016A000247","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471263","8.3.2","140","","","","0"
"2006/2007","Saskatchewan","2016A000247","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471371","8.3.3","158","","","","0"
"2006/2007","Saskatchewan","2016A000247","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471479","8.3.4","316","","","","0"
"2006/2007","Saskatchewan","2016A000247","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471156","8.4.1","0","","","","0"
"2006/2007","Saskatchewan","2016A000247","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471157","8.5.1","4","","","","0"
"2006/2007","Saskatchewan","2016A000247","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471265","8.5.2","48","","","","0"
"2006/2007","Saskatchewan","2016A000247","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471373","8.5.3","79","","","","0"
"2006/2007","Saskatchewan","2016A000247","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471481","8.5.4","213","","","","0"
"2006/2007","Saskatchewan","2016A000247","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471158","8.6.1","25","","","","0"
"2006/2007","Saskatchewan","2016A000247","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471266","8.6.2","141","","","","0"
"2006/2007","Saskatchewan","2016A000247","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471374","8.6.3","236","","","","0"
"2006/2007","Saskatchewan","2016A000247","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471482","8.6.4","376","","","","0"
"2006/2007","Saskatchewan","2016A000247","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471159","8.7.1","0","","","","0"
"2006/2007","Saskatchewan","2016A000247","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471267","8.7.2","0","","","","0"
